测试套/软件包名,测试用例名,状态,与2303对比,日志文件,原因
,oe_test_lvm2_vgchange_002,fail,09fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_vgchange_002/2023-08-09-03:35:32.log,mugen中suite2cases文档中无add disk信息，2303riscv为重测通过
,oe_test_lvm2_vgcreate_001,fail,09fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_vgcreate_001/2023-08-09-03:25:49.log,mugen中suite2cases文档中无add disk信息，2303riscv为重测通过
,oe_test_lvm2_vgdisplay_001,fail,09fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_vgdisplay_001/2023-08-09-03:27:29.log,mugen中suite2cases文档中无add disk信息，2303riscv为重测通过
,oe_test_lvm2_vgexport_001,fail,09fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_vgexport_001/2023-08-09-03:34:37.log,mugen中suite2cases文档中无add disk信息，2303riscv为重测通过
,oe_test_lvm2_vgextend_001,fail,09fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_vgextend_001/2023-08-09-03:33:20.log,mugen中suite2cases文档中无add disk信息，2303riscv为重测通过
,oe_test_lvm2_vgextend_002,fail,09fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_vgextend_002/2023-08-09-03:32:23.log,mugen中suite2cases文档中无add disk信息，2303riscv为重测通过
,oe_test_lvm2_vgrename_001,fail,09fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_vgrename_001/2023-08-09-03:28:14.log,mugen中suite2cases文档中无add disk信息，2303riscv为重测通过
,oe_test_lvm2_pvcreate_001,fail,diff,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_pvcreate_001/2023-08-09-03:24:22.log,mugen中suite2cases文档中无add disk信息
,oe_test_lvm2_pvcreate_002,fail,diff,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_pvcreate_002/2023-08-09-03:23:06.log,mugen中suite2cases文档中无add disk信息
,oe_test_lvm2_pvmove_001,fail,diff,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_pvmove_001/2023-08-09-03:25:05.log,mugen中suite2cases文档中无add disk信息
,oe_test_lvm2_pvmove_002,fail,diff,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_pvmove_002/2023-08-09-03:29:37.log,mugen中suite2cases文档中无add disk信息
,oe_test_lvm2_pvresize_001,fail,diff,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_lvm2_pvresize_001/2023-08-09-03:23:44.log,mugen中suite2cases文档中无add disk信息
,oe_test_service_lvmlockd,fail,same,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_service_lvmlockd/2023-08-09-03:18:27.log,oerv 缺失软件包 lvm2-locked
,oe_test_service_lvmlocks,fail,same,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_service_lvmlocks/2023-08-09-03:19:46.log,oerv 缺失软件包 lvm2-locked
,oe_test_service_lvm2-lvmpolld,success,03fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_service_lvm2-lvmpolld/2023-08-09-03:17:13.log,None
,oe_test_service_lvm2-monitor,success,03fail,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_service_lvm2-monitor/2023-08-09-03:17:48.log,None
,oe_test_service_blk-availability,success,same,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_service_blk-availability/2023-08-09-03:14:11.log,None
,oe_test_service_dm-event,success,same,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_service_dm-event/2023-08-09-03:14:52.log,None
,oe_test_service_lvm2-lvmdbusd,success,same,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_service_lvm2-lvmdbusd/2023-08-09-03:15:27.log,None
,oe_test_socket_dm-event,success,same,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_socket_dm-event/2023-08-09-03:21:06.log,None
,oe_test_socket_lvm2-lvmpolld,success,same,./oe-rv2309/mugen-riscv/logs/lvm2/oe_test_socket_lvm2-lvmpolld/2023-08-09-03:21:46.log,None
lxcfs,oe_test_service_lxcfs,fail,09fail,./oe-rv2309/mugen-riscv/logs/lxcfs/oe_test_service_lxcfs/2023-08-08-16_50_22.log,软件包 lxcfs-tools 安装依赖出错，nothing provides libabsl_synchronization.so.2206.0.0()(64bit) needed by iSulad-2.1.2-4.oe2309.riscv64
man-db,oe_test_service_man-db,success,same,./oe-rv2309/mugen-riscv/logs/man-db/oe_test_service_man-db/2023-08-09-04:25:02.log,None
,oe_test_service_man-db-cache-update,success,same,./oe-rv2309/mugen-riscv/logs/man-db/oe_test_service_man-db-cache-update/2023-08-09-04:24:43.log,None
,oe_test_service_man-db_01,success,same,./oe-rv2309/mugen-riscv/logs/man-db/oe_test_service_man-db_01/2023-08-09-04:25:21.log,None
mariadb,oe_test_mariadb-db,success,same,./oe-rv2309/mugen-riscv/logs/mariadb/oe_test_mariadb-db/2023-08-08-11_03_33.log,None
,oe_test_mariadb-table,success,same,./oe-rv2309/mugen-riscv/logs/mariadb/oe_test_mariadb-table/2023-08-08-11_05_21.log,None
,oe_test_service_mariadb,success,same,./oe-rv2309/mugen-riscv/logs/mariadb/oe_test_service_mariadb/2023-08-08-11_01_22.log,None
mcstrans,oe_test_service_mcstrans,fail,same,./oe-rv2309/mugen-riscv/logs/mcstrans/oe_test_service_mcstrans/2023-08-09-04:42:41.log,mcstransd.service 启动失败
,oe_test_service_mcstransd,fail,same,./oe-rv2309/mugen-riscv/logs/mcstrans/oe_test_service_mcstransd/2023-08-09-04:41:12.log,mcstransd.service 启动失败
memcached,oe_test_memcached_01,success,same,./oe-rv2309/mugen-riscv/logs/memcached/oe_test_memcached_01/2023-08-08-15_09_50.log,None
,oe_test_memcached_02,success,same,./oe-rv2309/mugen-riscv/logs/memcached/oe_test_memcached_02/2023-08-08-15_16_19.log,None
,oe_test_service_memcached,success,same,./oe-rv2309/mugen-riscv/logs/memcached/oe_test_service_memcached/2023-08-08-15_23_06.log,None
mtx,oe_test_mtx_loaderinfo,fail,same,./oe-rv2309/mugen-riscv/logs/mtx/oe_test_mtx_loaderinfo/2023-08-08-10_33_35.log,缺失lsscsi、build mhvtl-utils-1.7-3.riscv64时缺少kernel-devel
,oe_test_mtx_mtx,fail,same,./oe-rv2309/mugen-riscv/logs/mtx/oe_test_mtx_mtx/2023-08-08-10_36_31.log,缺失lsscsi、build mhvtl-utils-1.7-3.riscv64时缺少kernel-devel
,oe_test_mtx_scsieject,fail,same,./oe-rv2309/mugen-riscv/logs/mtx/oe_test_mtx_scsieject/2023-08-08-10_38_14.log,缺失lsscsi、build mhvtl-utils-1.7-3.riscv64时缺少kernel-devel
,oe_test_mtx_scsitape,fail,same,./oe-rv2309/mugen-riscv/logs/mtx/oe_test_mtx_scsitape/2023-08-08-10_39_38.log,缺失lsscsi、build mhvtl-utils-1.7-3.riscv64时缺少kernel-devel
,oe_test_mtx_tapeinfo,fail,same,./oe-rv2309/mugen-riscv/logs/mtx/oe_test_mtx_tapeinfo/2023-08-08-10_35_08.log,缺失lsscsi、build mhvtl-utils-1.7-3.riscv64时缺少kernel-devel
multipath-tools,oe_test_multipath-tools_kpartx,fail,diff,./oe-rv2309/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_kpartx/2023-08-08-12_54_16.log,测试使用 /dev/sda ，与虚拟机环境不符
,oe_test_multipath-tools_mpathconf,success,03fail,./oe-rv2309/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_mpathconf/2023-08-08-13_07_59.log,None
,oe_test_multipath-tools_mpathpersist,success,03fail,./oe-rv2309/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_mpathpersist/2023-08-08-13_14_06.log,None
,oe_test_multipath-tools_multipath_01,success,03fail,./oe-rv2309/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_multipath_01/2023-08-08-13_26_11.log,None
,oe_test_multipath-tools_multipath_02,success,03fail,./oe-rv2309/mugen-riscv/logs/multipath-tools/oe_test_multipath-tools_multipath_02/2023-08-08-13_41_49.log,None
,oe_test_service_multipathd,success,03fail,./oe-rv2309/mugen-riscv/logs/multipath-tools/oe_test_service_multipathd/2023-08-08-13_56_38.log,None
,oe_test_socket_multipathd,success,same,./oe-rv2309/mugen-riscv/logs/multipath-tools/oe_test_socket_multipathd/2023-08-08-14_04_26.log,None
mysql,oe_test_service_mysql,fail,same,./oe-rv2309/mugen-riscv/logs/mysql/oe_test_service_mysql/2023-08-09-05:04:21.log,安装mysql软件包后，无法找到mysql.service
ndisc6,oe_test_ndisc6_name2addr,fail,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_name2addr/2023-08-11-00_24_09.log,配置环境时未适配ipv6
,oe_test_ndisc6_rdisc6,fail,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_rdisc6/2023-08-11-00_29_11.log,返回值与预期不同
,oe_test_ndisc6_addr2name,success,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_addr2name/2023-08-11-00_20_46.log,None
,oe_test_ndisc6_ndisc6,success,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_ndisc6/2023-08-11-00_26_38.log,None
,oe_test_ndisc6_rdnssd,success,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_rdnssd/2023-08-11-00_32_16.log,None
,oe_test_ndisc6_rltraceroute6,success,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_rltraceroute6/2023-08-11-00_34_53.log,None
,oe_test_ndisc6_tcpspray,success,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_tcpspray/2023-08-11-00_37_47.log,None
,oe_test_ndisc6_tcptraceroute6,success,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_tcptraceroute6/2023-08-11-00_41_09.log,None
,oe_test_ndisc6_tracert6,success,same,./oe-rv2309/mugen-riscv/logs/ndisc6/oe_test_ndisc6_tracert6/2023-08-11-00_44_23.log,None
netcf,oe_test_service_netcf-transaction,fail,09fail,./oe-rv2309/mugen-riscv/logs/netcf/oe_test_service_netcf-transaction/2023-08-08-11_47_03.log,重新测试通过
nftables,oe_test_nftables_anonymous_map,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_nftables_anonymous_map/2023-08-08-11_41_51.log,软件nftables未安装
,oe_test_nftables_backup_rules,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_nftables_backup_rules/2023-08-08-11_55_00.log,软件nftables未安装
,oe_test_nftables_chains,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_nftables_chains/2023-08-08-11_48_33.log,软件nftables未安装
,oe_test_nftables_create_counters,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_nftables_create_counters/2023-08-08-11_35_50.log,软件nftables未安装
,oe_test_nftables_listen_package,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_nftables_listen_package/2023-08-08-11_43_40.log,软件nftables未安装
,oe_test_nftables_name_sets,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_nftables_name_sets/2023-08-08-11_45_40.log,软件nftables未安装
,oe_test_nftables_replace_counters,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_nftables_replace_counters/2023-08-08-11_56_39.log,软件nftables未安装
,oe_test_nftables_variable_map,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_nftables_variable_map/2023-08-08-11_47_06.log,软件nftables未安装
,oe_test_service_nftables,fail,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_service_nftables/2023-08-08-11_58_05.log,软件nftables未安装
,oe_test_iptables_to_nftables,success,same,./oe-rv2309/mugen-riscv/logs/nftables/oe_test_iptables_to_nftables/2023-08-08-11_50_08.log,None
nghttp2,oe_test_service_nghttpx,success,same,./oe-rv2309/mugen-riscv/logs/nghttp2/oe_test_service_nghttpx/2023-08-08-16_56_50.log,None
nspr,oe_test_nspr_001,success,same,./oe-rv2309/mugen-riscv/logs/nspr/oe_test_nspr_001/2023-08-08-11_16_40.log,None
,oe_test_nspr_002,success,same,./oe-rv2309/mugen-riscv/logs/nspr/oe_test_nspr_002/2023-08-08-11_17_39.log,None
nss,oe_test_nss,success,same,./oe-rv2309/mugen-riscv/logs/nss/oe_test_nss/2023-08-08-11_24_37.log,None
ntp,oe_test_service_ntp-wait,success,same,./oe-rv2309/mugen-riscv/logs/ntp/oe_test_service_ntp-wait/2023-08-09-04:19:36.log,None
,oe_test_service_ntpd,success,same,./oe-rv2309/mugen-riscv/logs/ntp/oe_test_service_ntpd/2023-08-09-04:17:59.log,None
,oe_test_service_ntpdate,success,same,./oe-rv2309/mugen-riscv/logs/ntp/oe_test_service_ntpdate/2023-08-09-04:16:05.log,None
,oe_test_service_sntp,success,same,./oe-rv2309/mugen-riscv/logs/ntp/oe_test_service_sntp/2023-08-09-04:21:23.log,None
oddjob,oe_test_service_oddjobd,success,same,./oe-rv2309/mugen-riscv/logs/oddjob/oe_test_service_oddjobd/2023-08-09-05:06:11.log,None
open-isns,oe_test_service_isnsd,success,same,./oe-rv2309/mugen-riscv/logs/open-isns/oe_test_service_isnsd/2023-08-08-11_50_02.log,None
openblas,oe_test_openblas,success,same,./oe-rv2309/mugen-riscv/logs/openblas/oe_test_openblas/2023-08-08-17_02_47.log,None
openscap,oe_test_ensure_security_compliance,fail,09fail,./oe-rv2309/mugen-riscv/logs/openscap/oe_test_ensure_security_compliance/2023-08-08-21_04_08.log,2309中找不到openscap软件包、没有scap-security-guide的依赖
,oe_test_assess_safety_compliance,fail,same,./oe-rv2309/mugen-riscv/logs/openscap/oe_test_assess_safety_compliance/2023-08-08-21_07_53.log,测试 node2 不存在
,oe_test_scanning_remote_system,fail,same,./oe-rv2309/mugen-riscv/logs/openscap/oe_test_scanning_remote_system/2023-08-08-21_00_31.log,测试 node2 不存在
,oe_test_fix_anisible,success,same,./oe-rv2309/mugen-riscv/logs/openscap/oe_test_fix_anisible/2023-08-08-21_13_18.log,None
,oe_test_openscap_01,success,same,./oe-rv2309/mugen-riscv/logs/openscap/oe_test_openscap_01/2023-08-08-20_25_28.log,None
,oe_test_scanning_system,success,same,./oe-rv2309/mugen-riscv/logs/openscap/oe_test_scanning_system/2023-08-08-20_38_47.log,None
,oe_test_service_oscap-remediate,success,same,./oe-rv2309/mugen-riscv/logs/openscap/oe_test_service_oscap-remediate/2023-08-08-21_17_23.log,None
opensm,oe_test_service_opensm,success,same,./oe-rv2309/mugen-riscv/logs/opensm/oe_test_service_opensm/2023-08-09-05:07:09.log,None
openssh,oe_test_openssh_ssh-copy-id,fail,09fail,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_ssh-copy-id/2023-08-11-00_35_09.log,ssh-keygen 没有生成 pubkey 导致 /usr/bin/ssh-copy-id: ERROR: failed to open ID file '/root/.ssh/id_rsa.pub': No such file or directory
,oe_test_openssh_cipher,fail,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_cipher/2023-08-09-03:26:51.log,预期ssh -oCiphers=aes256-ctr localhost登陆失败但登陆成功
,oe_test_openssh_locked,fail,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_locked/2023-08-11-00_23_15.log,/usr/bin/ssh-copy-id: ERROR: failed to open ID file '/root/.ssh/id_rsa.pub': No such file or directory
,oe_test_openssh_no_password,fail,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_no_password/2023-08-11-00_24_33.log,"scp: stat local ""/root/.ssh/id_rsa.pub"": No such file or directory"
,oe_test_openssh_port,fail,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_port/2023-08-11-00_26_36.log,firewalld未安装
,oe_test_openssh_scp,fail,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_scp/2023-08-11-00_30_49.log,scp镜像中/etc/openEuler-latest不存在
,oe_test_openssh_scp_P,fail,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_scp_P/2023-08-11-00_27_20.log,firewalld未安装
,oe_test_openssh_scp_q,fail,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_scp_q/2023-08-11-00_28_42.log,scp镜像中/etc/openEuler-latest不存在
,oe_test_sec_ssh,fail,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_sec_ssh/2023-08-09-03:29:58.log,ValueError: SELinux policy is not managed or store cannot be accessed. ssh配置问题
,oe_test_openssh_keychecking_no,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_keychecking_no/2023-08-11-00_21_52.log,None
,oe_test_openssh_keyscan,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_keyscan/2023-08-11-00_22_32.log,None
,oe_test_openssh_scp_r,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_scp_r/2023-08-11-00_29_50.log,None
,oe_test_openssh_sftp,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_sftp/2023-08-11-00_31_52.log,None
,oe_test_openssh_ssh_agent,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_ssh_agent/2023-08-11-00_33_00.log,None
,oe_test_openssh_ssh_command,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_ssh_command/2023-08-11-00_34_23.log,None
,oe_test_openssh_ssh_user,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_openssh_ssh_user/2023-08-11-00_37_06.log,None
,oe_test_sec_jump_login,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_sec_jump_login/2023-08-09-03:31:52.log,None
,oe_test_service_sshd,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_service_sshd/2023-08-09-03:27:40.log,None
,oe_test_socket_sshd,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_socket_sshd/2023-08-09-03:28:25.log,None
,oe_test_start_ssh,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_start_ssh/2023-08-09-03:29:40.log,None
,oe_test_target_sshd-keygen,success,same,./oe-rv2309/mugen-riscv/logs/openssh/oe_test_target_sshd-keygen/2023-08-09-03:29:06.log,None
openvpn,oe_test_openvpn,fail,same,./oe-rv2309/mugen-riscv/logs/openvpn/oe_test_openvpn/2023-08-15-08_07_50.log,命令测试失败
openwsman,oe_test_service_openwsmand,success,same,./oe-rv2309/mugen-riscv/logs/openwsman/oe_test_service_openwsmand/2023-08-08-17_03_21.log,None
os-basic,oe_test_IOaccess_1Gfile,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_Ioaccess_1Gfile/2023-08-16-13_40_29.log,测试超时，手动重测通过
,oe_test_IOaccess_500Mfile,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_Ioaccess_500Mfile/2023-08-16-13_40_00.log,测试超时，手动重测通过
,oe_test_ProcMgmt_at,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_at/2023-08-08-19_48_34.log,systemd-253-1 问题
,oe_test_ProcMgmt_sar,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_ProcMgmt_sar/2023-08-08-19_38_11.log,systemd-253-1 问题
,oe_test_chrony_Manuall,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_chrony_Manuall/2023-08-08-20_19_15.log,systemd-253-1 问题
,oe_test_chrony_chronyc_cmd,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_cmd/2023-08-08-20_09_34.log,systemd-253-1 问题
,oe_test_chrony_chronyc_hardwaretime,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_hardwaretime/2023-08-08-20_11_53.log,systemd-253-1 问题
,oe_test_chrony_chronyc_ntpstat,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_chrony_chronyc_ntpstat/2023-08-08-20_14_15.log,systemd-253-1 问题
,oe_test_chrony_chronyd,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_chrony_chronyd/2023-08-08-20_16_46.log,systemd-253-1 问题
,oe_test_date,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_date/2023-08-08-19_59_22.log,systemd-253-1 问题
,oe_test_disk_tuned_disable,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_tuned_disable/2023-08-08-20_02_43.log,systemd-253-1 问题
,oe_test_disk_tuned_install,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_tuned_install/2023-08-08-19_57_34.log,systemd-253-1 问题
,oe_test_disk_tuned_modify,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_tuned_modify/2023-08-08-20_00_48.log,systemd-253-1 问题
,oe_test_disk_tuned_new,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_tuned_new/2023-08-08-19_55_39.log,systemd-253-1 问题
,oe_test_disk_tuned_set,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_disk_tuned_set/2023-08-08-19_51_46.log,systemd-253-1 问题
,oe_test_gcc_01,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_gcc_01/2023-08-09-00_01_09.log,gcc 警告信息变化导致 grep 失败
,oe_test_glibc,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_glibc/2023-08-08-23_50_28.log,glibc 升级导致的问题
,oe_test_kernel_sysctl,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_kernel_sysctl/2023-08-08-20_54_37.log,systemd-253-1 问题
,oe_test_localectl,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_localectl/2023-08-08-21_55_56.log,systemd-253-1 问题
,oe_test_net_config,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_config/2023-08-08-22_04_50.log,systemd-253-1 问题
,oe_test_net_mtr,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_mtr/2023-08-08-22_35_29.log,systemd-253-1 问题
,oe_test_net_ncat,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_net_ncat/2023-08-08-22_10_07.log,systemd-253-1 问题
,oe_test_nmcli_cancel_auto,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_cancel_auto/2023-08-08-19_23_00.log,systemd-253-1 问题
,oe_test_nmcli_systemd_resolved,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_nmcli_systemd_resolved/2023-08-08-19_08_07.log,systemd-253-1 问题
,oe_test_password_change,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_password_change/2023-08-08-19_05_05.log,systemd-253-1 问题
,oe_test_server_httpd_checkfirewall,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_httpd_checkfirewall/2023-08-08-16_05_33.log,systemd-253-1 问题
,oe_test_server_mariadb_backup,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_mariadb_backup/2023-08-08-15_29_31.log,systemd-253-1 问题
,oe_test_server_mariadb_backupDB,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_mariadb_backupDB/2023-08-08-15_25_58.log,systemd-253-1 问题
,oe_test_server_mariadb_backuptable,fail,09fail,./oe-rv2309/mugen-riscv/logs/os-basic/oe_test_server_mariadb_backuptable/2023-08-08-15_21_29.log,systemd-253-1 问题
